@timestamp,FEC_attempt_no,_id,_index,_score,anatomy,anatomy.keyword,application_sw_release_id,application_sw_release_id.keyword,batch_from_date,batch_from_date.keyword,batch_to_date,batch_to_date.keyword,city,city.keyword,country,country.keyword,customer,customer.keyword,es_load_ts,event_data,event_data.keyword,event_type,event_type.keyword,exam_number,exam_number.keyword,globalOrderNumber,globalOrderNumber.keyword,hospital,hospital.keyword,ifr90_alert,ifr90_alert.keyword,ifr_event_category,ifr_event_category.keyword,ifr_event_data,ifr_event_data.keyword,ifr_event_name,ifr_event_name.keyword,ifr_event_protocol_name,ifr_event_protocol_name.keyword,ifr_main_event,ifr_main_event.keyword,indicator_id,indicator_id.keyword,indicator_message,indicator_message.keyword,indicator_severity,indicator_severity.keyword,installDate,latitude,location,log_type,log_type.keyword,longitude,machine_type,machine_type.keyword,max_warranty_startDate,productName,productName.keyword,protocol_category,protocol_category.keyword,region,region.keyword,state,state.keyword,sw_program,sw_program.keyword,sw_version,sw_version.keyword,sysid,sysid.keyword,systype,systype.keyword,zipcode,zipcode.keyword,zone,zone.keyword,,
"Jun 9, 2026 @ 20:32:51.030",-,10540cec979fe0bdc8f7a20f69afec61,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,N/A,N/A,25MW38.52,25MW38.52,"Jun 10, 2026 @ 17:30:00.000",2026-06-10T12:00:00.000+0000,"Jun 11, 2026 @ 05:30:00.000",2026-06-11T00:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 11, 2026 @ 16:54:20.246",260116313 Host : Gantry Control Board    Ermes # : 260116313 Exception Class : Safe State    Severity : Primary File : subsys_mgr.c    Line# : 428 Function : System Communications: Control Network Scan Type : None/Unknown Scan: 0/0/0   LAN Communication between the Gantry Control Board and Host (OC) are Down - Watchdog Timed out.,260116313 Host : Gantry Control Board    Ermes # : 260116313 Exception Class : Safe State    Severity : Primary File : subsys_mgr.c    Line# : 428 Function : System Communications: Control Network Scan Type : None/Unknown Scan: 0/0/0   LAN Communication between the Gantry Control Board and Host (OC) are Down - Watchdog Timed out.,ifr_error_code,ifr_error_code,-,-,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,LAN Communication between the Gantry Control Board and Host (OC) are Down occurred,LAN Communication between the Gantry Control Board and Host (OC) are Down occurred,LAN Communication between the Gantry Control Board and Host (OC) are Down,LAN Communication between the Gantry Control Board and Host (OC) are Down,-,-,ifr_error_code,ifr_error_code,260116313,260116313,Host : Gantry Control Board    Ermes # : 260116313 Exception Class : Safe State    Severity : Primary File : subsys_mgr.c    Line# : 428 Function : System Communications: Control Network Scan Type : None/Unknown Scan: 0/0/0   LAN Communication between the Gantry Control Board and Host (OC) are Down - Watchdog Timed out.,Host : Gantry Control Board    Ermes # : 260116313 Exception Class : Safe State    Severity : Primary File : subsys_mgr.c    Line# : 428 Function : System Communications: Control Network Scan Type : None/Unknown Scan: 0/0/0   LAN Communication between the Gantry Control Board and Host (OC) are Down - Watchdog Timed out.,N/A,N/A,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Oct 10, 2017 @ 05:30:00.000",Revolution CT (Rev 160),Revolution CT (Rev 160),0,0,USCAN,USCAN,WI,WI,unknown,unknown,25MW38.52,25MW38.52,CTBAY51WSO,CTBAY51WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 9, 2026 @ 20:32:40.631",-,fef5db5df1a48f7fc37ac72d928f4c65,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,N/A,N/A,25MW38.52,25MW38.52,"Jun 10, 2026 @ 17:30:00.000",2026-06-10T12:00:00.000+0000,"Jun 11, 2026 @ 05:30:00.000",2026-06-11T00:00:00.000+0000,USA Other,USA Other,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 11, 2026 @ 16:54:20.246",244606 Performing HARD RESET through serial connection ....,244606 Performing HARD RESET through serial connection ....,gantry_subsystems_reseting,gantry_subsystems_reseting,-,-,ADMIN SID,ADMIN SID,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Gantry subsystems are reseting,Gantry subsystems are reseting,Gantry subsystems reseting,Gantry subsystems reseting,-,-,Gantry subsystems reseting,Gantry subsystems reseting,244606,244606,Performing HARD RESET through serial connection ....,Performing HARD RESET through serial connection ....,Informational,Informational,"Oct 10, 2017 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Oct 10, 2017 @ 05:30:00.000",Revolution CT (Rev 160),Revolution CT (Rev 160),0,0,USCAN,USCAN,WI,WI,unknown,unknown,25MW38.52,25MW38.52,CTBAY51WSO,CTBAY51WSO,Revolution CT,Revolution CT,53188,53188,USA Other,USA Other,-,-
"Jun 9, 2026 @ 20:29:26.131",-,0a79683a0eaa4dd6266a48c46a307597,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",200002348 The System Software has terminated.,200002348 The System Software has terminated.,ifr_error_code,ifr_error_code,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,System software shut down occurred,System software shut down occurred,System software shut down,System software shut down,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,ifr_error_code,ifr_error_code,200002348,200002348,The System Software has terminated.,The System Software has terminated.,N/A,N/A,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 20:29:11.123",-,00cc03d599802adfdd801fb9beddabaf,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",200002352 A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,200002352 A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,scan_data_acq_shutdown,scan_data_acq_shutdown,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Scan Data Acquisition Shutdown Occoured,Scan Data Acquisition Shutdown Occoured,Scan Data Acquisition Shutdown,Scan Data Acquisition Shutdown,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,Scan Data Acquisition Shutdown,Scan Data Acquisition Shutdown,200002352,200002352,A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,Informational,Informational,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 20:29:11.121",-,116e8ce3a91c0eb47b8ac5b46deb73fc,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",290014006 Unable to verify SDAC system startup. failed to restart sdaraid,290014006 Unable to verify SDAC system startup. failed to restart sdaraid,sdac_not_functional,sdac_not_functional,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,SDAC is not functional,SDAC is not functional,SDAC not functional,SDAC not functional,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,SDAC not functional,SDAC not functional,290014006,290014006,Unable to verify SDAC system startup. failed to restart sdaraid,Unable to verify SDAC system startup. failed to restart sdaraid,Critical,Critical,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 20:23:44.966",-,ecc7ee4458a56616daca4a0a30eae17b,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",410004003 Host : Gantry Control Board    Ermes # : 410004003 Exception Class : Abort    Severity : Primary File : SDAMgr.cxx    Line# : 535 Function : Data Acquisition: Scan Data Acquisition Scan Type : None/Unknown Scan: 0/0/0  SDAMgr: SDA - Communication Disconnected occurred.,410004003 Host : Gantry Control Board    Ermes # : 410004003 Exception Class : Abort    Severity : Primary File : SDAMgr.cxx    Line# : 535 Function : Data Acquisition: Scan Data Acquisition Scan Type : None/Unknown Scan: 0/0/0  SDAMgr: SDA - Communication Disconnected occurred.,ifr_error_code,ifr_error_code,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,SDA communication are down occurred,SDA communication are down occurred,SDA communication are down,SDA communication are down,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,ifr_error_code,ifr_error_code,410004003,410004003,Host : Gantry Control Board    Ermes # : 410004003 Exception Class : Abort    Severity : Primary File : SDAMgr.cxx    Line# : 535 Function : Data Acquisition: Scan Data Acquisition Scan Type : None/Unknown Scan: 0/0/0  SDAMgr: SDA - Communication Disconnected occurred.,Host : Gantry Control Board    Ermes # : 410004003 Exception Class : Abort    Severity : Primary File : SDAMgr.cxx    Line# : 535 Function : Data Acquisition: Scan Data Acquisition Scan Type : None/Unknown Scan: 0/0/0  SDAMgr: SDA - Communication Disconnected occurred.,N/A,N/A,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 20:16:06.276",-,564ddef17280772ad40480c8efdb5de8,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",1.09999E+12,1.09999E+12,reli_error_code,reli_error_code,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,ups connection error  event occured,ups connection error  event occured,ups connection error,ups connection error,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,Reliability error events,Reliability error events,1.09999E+12,1.09999E+12,-,-,Warning,Warning,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 20:08:29.297",-,3802ebcc7e8f799893a6b4c07904f465,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",244585 Scanning hardware reset successful (1).,244585 Scanning hardware reset successful (1).,gantry_subsystem_ready,gantry_subsystem_ready,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Gantry Subsystem is Ready,Gantry Subsystem is Ready,Gantry Subsystem Ready,Gantry Subsystem Ready,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,Gantry Subsystem Ready,Gantry Subsystem Ready,244585,244585,Scanning hardware reset successful (1).,Scanning hardware reset successful (1).,Informational,Informational,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 20:05:05.101",-,bf745b339b08bde10c53ea497b603c07,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",244606 Performing HARD RESET through serial connection ....,244606 Performing HARD RESET through serial connection ....,gantry_subsystems_reseting,gantry_subsystems_reseting,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Gantry subsystems are reseting,Gantry subsystems are reseting,Gantry subsystems reseting,Gantry subsystems reseting,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,Gantry subsystems reseting,Gantry subsystems reseting,244606,244606,Performing HARD RESET through serial connection ....,Performing HARD RESET through serial connection ....,Informational,Informational,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 20:03:08.250",-,f67cd9b524bd5ffd891e0d479f883c8a,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",1099900750210 Indicator published:,1099900750210 Indicator published:,reli_error_code,reli_error_code,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,ups snmp message process error  event occured,ups snmp message process error  event occured,ups snmp message process error,ups snmp message process error,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,Reliability error events,Reliability error events,1.0999E+12,1.0999E+12,Indicator published:,Indicator published:,Warning,Warning,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 19:56:26.936",-,7cb3ecc123c89a5a924a1414b63480d8,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",200002348 The System Software has terminated.,200002348 The System Software has terminated.,ifr_error_code,ifr_error_code,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,System software shut down occurred,System software shut down occurred,System software shut down,System software shut down,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,ifr_error_code,ifr_error_code,200002348,200002348,The System Software has terminated.,The System Software has terminated.,N/A,N/A,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 19:56:12.361",-,1c3cf900ae508340af4f1dc4c428aae2,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",200002352 A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,200002352 A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,scan_data_acq_shutdown,scan_data_acq_shutdown,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,Scan Data Acquisition Shutdown Occoured,Scan Data Acquisition Shutdown Occoured,Scan Data Acquisition Shutdown,Scan Data Acquisition Shutdown,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,Scan Data Acquisition Shutdown,Scan Data Acquisition Shutdown,200002352,200002352,A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,A HOST_SHUTDOWN was initiatied by the unexpected termination of sda_watchdog.,Informational,Informational,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
"Jun 9, 2026 @ 19:56:12.359",-,334eba026aefeb1e6ee3ed073b062806,ct_sitedata_ext2_indicator_events_m-2026.06.01,-,Service,Service,26MW16.4,26MW16.4,"Jun 9, 2026 @ 17:30:00.000",2026-06-09T12:00:00.000+0000,"Jun 10, 2026 @ 05:30:00.000",2026-06-10T00:00:00.000+0000,Service Northstar,Service Northstar,United States of America,United States of America,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,"Jun 10, 2026 @ 15:58:07.616",290014006 Unable to verify SDAC system startup. failed to restart sdaraid,290014006 Unable to verify SDAC system startup. failed to restart sdaraid,sdac_not_functional,sdac_not_functional,1810,1810,1E+13,1E+13,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,GE MEDICAL SYSTEMS GLOBAL HEADQUARTERS,N,N,Unknown,Unknown,SDAC is not functional,SDAC is not functional,SDAC not functional,SDAC not functional,41.2 Service_Generic_Scan,41.2 Service_Generic_Scan,SDAC not functional,SDAC not functional,290014006,290014006,Unable to verify SDAC system startup. failed to restart sdaraid,Unable to verify SDAC system startup. failed to restart sdaraid,Critical,Critical,"Jan 1, 2020 @ 05:30:00.000",42.996,POINT (-88.3115 42.9962),Revo_RTS_Data,Revo_RTS_Data,-88.311,Internal,Internal,"Aug 1, 2021 @ 05:30:00.000",Revolution Apex Elite (160),Revolution Apex Elite (160),41,41,USCAN,USCAN,WI,WI,unknown,unknown,26MW16.4,26MW16.4,CTBAY58,CTBAY58,Revolution Apex,Revolution Apex,53188,53188,USA West,USA West,-,-
